Bug-ID;OB-ID;OB-Text;OB-in-Title?;Bug-Category;Bug-Type;OB-Category;OB-Rating;Ground-Truth;Ranked-Documents;First-Rank;Reciprocal-Rank;Average-Precision;h@1;h@2;h@3;h@4;h@5;h@6;h@7;h@8;h@9;h@10
Bug110;0;Artist's names missing - all over the app;1;Non-Synthetic Bug;Data is not displayed;Easy;5;['11'];{'11': 0.3913784921169281, '6': 0.317012220621109, '10': 0.2904665768146515, '0': 0.23075202107429504, '9': 0.22181732952594757, '4': 0.22080296277999878, '2': 0.2185835987329483, '1': 0.1877613067626953, '8': 0.1757906675338745, '3': 0.17344117164611816, '5': 0.16490675508975983, '7': 0.15274247527122498};1;1.0;1.0;1;1;1;1;1;1;1;1;1;1
Bug110;0;Artist's names missing - all over the app;1;Non-Synthetic Bug;Data is not displayed;Easy;5;['19'];{'19': 0.3637208342552185, '11': 0.317012220621109, '16': 0.28387126326560974, '15': 0.2798207104206085, '28': 0.27906540036201477, '21': 0.25264525413513184, '31': 0.231691375374794, '0': 0.23075202107429504, '33': 0.22942890226840973, '14': 0.22181732952594757, '17': 0.22181732952594757, '9': 0.22080296277999878, '2': 0.2185835987329483, '23': 0.2160162478685379, '24': 0.2160162478685379, '25': 0.2160162478685379, '26': 0.2160162478685379, '20': 0.21120183169841766, '18': 0.21066439151763916, '32': 0.20266306400299072, '5': 0.193226158618927, '30': 0.19188880920410156, '1': 0.1877613067626953, '22': 0.18673014640808105, '13': 0.1757906675338745, '3': 0.17344117164611816, '8': 0.17344117164611816, '29': 0.17344117164611816, '10': 0.16490675508975983, '7': 0.15882332623004913, '6': 0.15297898650169373, '12': 0.15274247527122498, '4': 0.1040840893983841, '27': 0.1040840893983841};1;1.0;1.0;1;1;1;1;1;1;1;1;1;1
Bug110;0;Artist's names missing - all over the app;1;Non-Synthetic Bug;Data is not displayed;Easy;5;['10'];{'10': 0.38857680559158325, '6': 0.317012220621109, '11': 0.2580874562263489, '0': 0.23075202107429504, '9': 0.22181732952594757, '4': 0.22080296277999878, '2': 0.2185835987329483, '1': 0.1877613067626953, '8': 0.1757906675338745, '3': 0.17344117164611816, '5': 0.16490675508975983, '7': 0.15274247527122498};1;1.0;1.0;1;1;1;1;1;1;1;1;1;1
Bug110;0;Artist's names missing - all over the app;1;Non-Synthetic Bug;Data is not displayed;Easy;5;['12', '18', '23', '28'];{'12': 0.3637208342552185, '18': 0.3637208342552185, '23': 0.3637208342552185, '28': 0.3637208342552185, '30': 0.3189941644668579, '14': 0.28387126326560974, '20': 0.27847516536712646, '25': 0.27847516536712646, '0': 0.25264525413513184, '10': 0.22181732952594757, '16': 0.22181732952594757, '21': 0.22181732952594757, '26': 0.22181732952594757, '2': 0.21983548998832703, '3': 0.2133435755968094, '13': 0.21120183169841766, '19': 0.21120183169841766, '24': 0.21120183169841766, '29': 0.21120183169841766, '11': 0.20670881867408752, '17': 0.20670881867408752, '22': 0.20670881867408752, '27': 0.20670881867408752, '5': 0.19399097561836243, '15': 0.1879240870475769, '1': 0.18673014640808105, '7': 0.18510743975639343, '4': 0.18339134752750397, '9': 0.1759282946586609, '8': 0.17491774260997772, '6': 0.1642533540725708};1;1.0;1.0;1;1;1;1;1;1;1;1;1;1
Bug110;0;Artist's names missing - all over the app;1;Non-Synthetic Bug;Data is not displayed;Easy;5;['12', '18', '23'];{'12': 0.3637208342552185, '18': 0.3637208342552185, '23': 0.3637208342552185, '25': 0.3189941644668579, '14': 0.28387126326560974, '20': 0.27847516536712646, '0': 0.25264525413513184, '2': 0.22525538504123688, '10': 0.22181732952594757, '16': 0.22181732952594757, '21': 0.22181732952594757, '3': 0.2133435755968094, '13': 0.21120183169841766, '19': 0.21120183169841766, '24': 0.21120183169841766, '11': 0.20670881867408752, '17': 0.20670881867408752, '22': 0.20670881867408752, '5': 0.19399097561836243, '1': 0.18673014640808105, '7': 0.18510743975639343, '15': 0.1836751103401184, '4': 0.18339134752750397, '9': 0.1759282946586609, '8': 0.17491774260997772, '6': 0.1642533540725708};1;1.0;1.0;1;1;1;1;1;1;1;1;1;1
Bug110;0;Artist's names missing - all over the app;1;Non-Synthetic Bug;Data is not displayed;Easy;5;['1'];{'1': 0.38857680559158325, '13': 0.3395766019821167, '20': 0.31074923276901245, '18': 0.2993870973587036, '2': 0.28069788217544556, '8': 0.26175248622894287, '9': 0.24482187628746033, '0': 0.23075202107429504, '12': 0.22181732952594757, '16': 0.22181732952594757, '21': 0.22181732952594757, '17': 0.21877333521842957, '4': 0.2160162478685379, '5': 0.2160162478685379, '15': 0.2160162478685379, '6': 0.2132456749677658, '19': 0.21120183169841766, '10': 0.209943950176239, '14': 0.20562002062797546, '7': 0.2015906572341919, '11': 0.1862156093120575, '3': 0.17344117164611816};1;1.0;1.0;1;1;1;1;1;1;1;1;1;1
Bug110;0;Artist's names missing - all over the app;1;Non-Synthetic Bug;Data is not displayed;Easy;5;['17'];{'17': 0.3637208342552185, '22': 0.3189941644668579, '19': 0.28387126326560974, '13': 0.27906540036201477, '21': 0.25708845257759094, '0': 0.25264525413513184, '2': 0.22994357347488403, '15': 0.22181732952594757, '10': 0.2160162478685379, '11': 0.2160162478685379, '3': 0.2133435755968094, '18': 0.21120183169841766, '16': 0.20670881867408752, '5': 0.19399097561836243, '1': 0.18673014640808105, '7': 0.18510743975639343, '20': 0.1836751103401184, '4': 0.18339134752750397, '9': 0.1759282946586609, '8': 0.17491774260997772, '14': 0.17344117164611816, '6': 0.1642533540725708, '12': 0.1040840893983841};1;1.0;1.0;1;1;1;1;1;1;1;1;1;1
Bug110;0;Artist's names missing - all over the app;1;Non-Synthetic Bug;Data is not displayed;Easy;5;['12'];{'12': 0.3637208342552185, '17': 0.3189941644668579, '14': 0.28387126326560974, '16': 0.25708845257759094, '0': 0.25264525413513184, '10': 0.22181732952594757, '2': 0.22026905417442322, '3': 0.2133435755968094, '13': 0.21120183169841766, '11': 0.20670881867408752, '5': 0.19399097561836243, '1': 0.18673014640808105, '15': 0.1852605789899826, '7': 0.18510743975639343, '4': 0.18339134752750397, '9': 0.1759282946586609, '8': 0.17491774260997772, '6': 0.1642533540725708};1;1.0;1.0;1;1;1;1;1;1;1;1;1;1
Bug110;0;Artist's names missing - all over the app;1;Non-Synthetic Bug;Data is not displayed;Easy;5;['12'];{'12': 0.3637208342552185, '17': 0.3189941644668579, '14': 0.28387126326560974, '0': 0.25264525413513184, '2': 0.22604496777057648, '10': 0.22181732952594757, '3': 0.2133435755968094, '13': 0.21120183169841766, '11': 0.20670881867408752, '16': 0.20333123207092285, '5': 0.19399097561836243, '1': 0.18673014640808105, '15': 0.1852605789899826, '7': 0.18510743975639343, '4': 0.18339134752750397, '9': 0.1759282946586609, '8': 0.17491774260997772, '6': 0.1642533540725708};1;1.0;1.0;1;1;1;1;1;1;1;1;1;1
Bug110;0;Artist's names missing - all over the app;1;Non-Synthetic Bug;Data is not displayed;Easy;5;['14'];{'6': 0.317012220621109, '11': 0.28387126326560974, '10': 0.2798207104206085, '14': 0.27291592955589294, '0': 0.23075202107429504, '9': 0.22181732952594757, '12': 0.22181732952594757, '4': 0.22080296277999878, '13': 0.21877333521842957, '2': 0.2185835987329483, '15': 0.21120183169841766, '1': 0.1877613067626953, '8': 0.1757906675338745, '3': 0.17344117164611816, '5': 0.16490675508975983, '7': 0.15274247527122498};4;0.25;0.25;0;0;0;1;1;1;1;1;1;1
Bug110;1;On any list in the app there are no artist names present.;0;Non-Synthetic Bug;Data is not displayed;Easy;4;['14'];{'14': 0.35554584860801697, '16': 0.3061041831970215, '11': 0.2997225522994995, '6': 0.2948116958141327, '27': 0.27427107095718384, '26': 0.24397186934947968, '15': 0.23837615549564362, '25': 0.2315175086259842, '10': 0.22881212830543518, '28': 0.22689524292945862, '13': 0.2225046157836914, '17': 0.221664696931839, '9': 0.21595770120620728, '12': 0.21595770120620728, '18': 0.20778416097164154, '19': 0.20778416097164154, '20': 0.20778416097164154, '21': 0.20778416097164154, '23': 0.20707820355892181, '5': 0.203886479139328, '2': 0.18699347972869873, '8': 0.1830630600452423, '4': 0.18236279487609863, '3': 0.15892866253852844, '24': 0.15892866253852844, '1': 0.10137104988098145, '0': 0.09553387016057968, '7': 0.09519466757774353, '22': 0.06073598563671112};1;1.0;1.0;1;1;1;1;1;1;1;1;1;1
Bug110;1;On any list in the app there are no artist names present.;0;Non-Synthetic Bug;Data is not displayed;Easy;4;['11'];{'11': 0.3853099048137665, '10': 0.31862807273864746, '6': 0.2948116958141327, '9': 0.21595770120620728, '5': 0.203886479139328, '2': 0.18699347972869873, '8': 0.1830630600452423, '4': 0.18236279487609863, '3': 0.15892866253852844, '1': 0.10137104988098145, '0': 0.09553387016057968, '7': 0.09519466757774353};1;1.0;1.0;1;1;1;1;1;1;1;1;1;1
Bug110;1;On any list in the app there are no artist names present.;0;Non-Synthetic Bug;Data is not displayed;Easy;4;['19'];{'19': 0.35554584860801697, '21': 0.3061041831970215, '16': 0.2997225522994995, '11': 0.2948116958141327, '32': 0.27427107095718384, '31': 0.24397186934947968, '20': 0.23837615549564362, '30': 0.2315175086259842, '15': 0.22881212830543518, '33': 0.22689524292945862, '18': 0.2225046157836914, '22': 0.221664696931839, '14': 0.21595770120620728, '17': 0.21595770120620728, '23': 0.20778416097164154, '24': 0.20778416097164154, '25': 0.20778416097164154, '26': 0.20778416097164154, '28': 0.20707820355892181, '10': 0.203886479139328, '2': 0.18699347972869873, '7': 0.18386928737163544, '13': 0.1830630600452423, '9': 0.18236279487609863, '3': 0.15892866253852844, '8': 0.15892866253852844, '29': 0.15892866253852844, '6': 0.14858590066432953, '5': 0.14408428966999054, '1': 0.10137104988098145, '0': 0.09553387016057968, '12': 0.09519466757774353, '4': 0.06073598563671112, '27': 0.06073598563671112};1;1.0;1.0;1;1;1;1;1;1;1;1;1;1
Bug110;1;On any list in the app there are no artist names present.;0;Non-Synthetic Bug;Data is not displayed;Easy;4;['10'];{'10': 0.38229864835739136, '6': 0.2948116958141327, '11': 0.2827800512313843, '9': 0.21595770120620728, '5': 0.203886479139328, '2': 0.18699347972869873, '8': 0.1830630600452423, '4': 0.18236279487609863, '3': 0.15892866253852844, '1': 0.10137104988098145, '0': 0.09553387016057968, '7': 0.09519466757774353};1;1.0;1.0;1;1;1;1;1;1;1;1;1;1
Bug110;1;On any list in the app there are no artist names present.;0;Non-Synthetic Bug;Data is not displayed;Easy;4;['12', '18', '23', '28'];{'12': 0.35554584860801697, '18': 0.35554584860801697, '23': 0.35554584860801697, '28': 0.35554584860801697, '0': 0.3061041831970215, '14': 0.2997225522994995, '20': 0.29112932085990906, '25': 0.29112932085990906, '30': 0.24725690484046936, '13': 0.23837615549564362, '19': 0.23837615549564362, '24': 0.23837615549564362, '29': 0.23837615549564362, '6': 0.23569470643997192, '7': 0.23409554362297058, '4': 0.2313685417175293, '2': 0.23022963106632233, '15': 0.22543762624263763, '1': 0.221664696931839, '11': 0.22093671560287476, '17': 0.22093671560287476, '22': 0.22093671560287476, '27': 0.22093671560287476, '10': 0.21595770120620728, '16': 0.21595770120620728, '21': 0.21595770120620728, '26': 0.21595770120620728, '8': 0.2076008915901184, '3': 0.2046293020248413, '5': 0.18931306898593903, '9': 0.17335718870162964};1;1.0;1.0;1;1;1;1;1;1;1;1;1;1
Bug110;1;On any list in the app there are no artist names present.;0;Non-Synthetic Bug;Data is not displayed;Easy;4;['12', '18', '23'];{'12': 0.35554584860801697, '18': 0.35554584860801697, '23': 0.35554584860801697, '0': 0.3061041831970215, '14': 0.2997225522994995, '20': 0.29112932085990906, '25': 0.24725690484046936, '13': 0.23837615549564362, '19': 0.23837615549564362, '24': 0.23837615549564362, '6': 0.23569470643997192, '7': 0.23409554362297058, '4': 0.2313685417175293, '2': 0.22852809727191925, '1': 0.221664696931839, '11': 0.22093671560287476, '17': 0.22093671560287476, '22': 0.22093671560287476, '15': 0.21722933650016785, '10': 0.21595770120620728, '16': 0.21595770120620728, '21': 0.21595770120620728, '8': 0.2076008915901184, '3': 0.2046293020248413, '5': 0.18931306898593903, '9': 0.17335718870162964};1;1.0;1.0;1;1;1;1;1;1;1;1;1;1
Bug110;1;On any list in the app there are no artist names present.;0;Non-Synthetic Bug;Data is not displayed;Easy;4;['1'];{'1': 0.38229864835739136, '13': 0.33851420879364014, '18': 0.2954344153404236, '8': 0.29499316215515137, '20': 0.2760491371154785, '6': 0.2692507803440094, '9': 0.266411691904068, '2': 0.2546391785144806, '7': 0.23867276310920715, '19': 0.23837615549564362, '17': 0.2290770709514618, '10': 0.22597908973693848, '12': 0.21595770120620728, '16': 0.21595770120620728, '21': 0.21595770120620728, '4': 0.20778416097164154, '5': 0.20778416097164154, '15': 0.20778416097164154, '11': 0.2003723680973053, '14': 0.18369291722774506, '3': 0.15892866253852844, '0': 0.09553387016057968};1;1.0;1.0;1;1;1;1;1;1;1;1;1;1
Bug110;1;On any list in the app there are no artist names present.;0;Non-Synthetic Bug;Data is not displayed;Easy;4;['17'];{'17': 0.35554584860801697, '0': 0.3061041831970215, '19': 0.2997225522994995, '21': 0.2863315939903259, '22': 0.24725690484046936, '18': 0.23837615549564362, '6': 0.23569470643997192, '7': 0.23409554362297058, '4': 0.2313685417175293, '2': 0.2298896312713623, '1': 0.221664696931839, '16': 0.22093671560287476, '20': 0.21722933650016785, '15': 0.21595770120620728, '10': 0.20778416097164154, '11': 0.20778416097164154, '8': 0.2076008915901184, '13': 0.20707820355892181, '3': 0.2046293020248413, '5': 0.18931306898593903, '9': 0.17335718870162964, '14': 0.15892866253852844, '12': 0.06073598563671112};1;1.0;1.0;1;1;1;1;1;1;1;1;1;1
Bug110;1;On any list in the app there are no artist names present.;0;Non-Synthetic Bug;Data is not displayed;Easy;4;['12'];{'12': 0.35554584860801697, '0': 0.3061041831970215, '14': 0.2997225522994995, '16': 0.2863315939903259, '17': 0.24725690484046936, '13': 0.23837615549564362, '6': 0.23569470643997192, '7': 0.23409554362297058, '4': 0.2313685417175293, '1': 0.221664696931839, '11': 0.22093671560287476, '15': 0.2202751189470291, '2': 0.2170080542564392, '10': 0.21595770120620728, '8': 0.2076008915901184, '3': 0.2046293020248413, '5': 0.18931306898593903, '9': 0.17335718870162964};1;1.0;1.0;1;1;1;1;1;1;1;1;1;1
Bug110;1;On any list in the app there are no artist names present.;0;Non-Synthetic Bug;Data is not displayed;Easy;4;['12'];{'12': 0.35554584860801697, '0': 0.3061041831970215, '14': 0.2997225522994995, '17': 0.24725690484046936, '13': 0.23837615549564362, '6': 0.23569470643997192, '7': 0.23409554362297058, '2': 0.23267348110675812, '4': 0.2313685417175293, '1': 0.221664696931839, '11': 0.22093671560287476, '15': 0.2202751189470291, '10': 0.21595770120620728, '8': 0.2076008915901184, '3': 0.2046293020248413, '5': 0.18931306898593903, '16': 0.18613021075725555, '9': 0.17335718870162964};1;1.0;1.0;1;1;1;1;1;1;1;1;1;1
Bug110;1;On any list in the app there are no artist names present.;0;Non-Synthetic Bug;Data is not displayed;Easy;4;['14'];{'11': 0.2997225522994995, '6': 0.2948116958141327, '14': 0.26857414841651917, '15': 0.23837615549564362, '13': 0.2290770709514618, '10': 0.22881212830543518, '9': 0.21595770120620728, '12': 0.21595770120620728, '5': 0.203886479139328, '2': 0.18699347972869873, '8': 0.1830630600452423, '4': 0.18236279487609863, '3': 0.15892866253852844, '1': 0.10137104988098145, '0': 0.09553387016057968, '7': 0.09519466757774353};3;0.3333333333333333;0.3333333333333333;0;0;1;1;1;1;1;1;1;1
Bug110;2;Not even in the artist tab - there are song names listed there instead.;0;Non-Synthetic Bug;Data is not displayed;Hard;3;['14'];{'4': 0.34341952204704285, '14': 0.31045323610305786, '16': 0.25782138109207153, '5': 0.2536875605583191, '11': 0.22605739533901215, '13': 0.21713343262672424, '28': 0.2167622447013855, '26': 0.20745772123336792, '6': 0.19396579265594482, '25': 0.19006308913230896, '10': 0.18510212004184723, '17': 0.18004730343818665, '15': 0.17388787865638733, '27': 0.17163480818271637, '8': 0.15992558002471924, '9': 0.15802539885044098, '12': 0.15802539885044098, '2': 0.14047010242938995, '1': 0.1327703893184662, '18': 0.12178602814674377, '19': 0.12178602814674377, '20': 0.12178602814674377, '21': 0.12178602814674377, '23': 0.11713501811027527, '3': 0.10256269574165344, '24': 0.10256269574165344, '7': 0.06589461117982864, '0': 0.009646056219935417, '22': -0.03097151219844818};2;0.5;0.5;0;1;1;1;1;1;1;1;1;1
Bug110;2;Not even in the artist tab - there are song names listed there instead.;0;Non-Synthetic Bug;Data is not displayed;Hard;3;['11'];{'11': 0.3951703906059265, '4': 0.34341952204704285, '10': 0.30838456749916077, '5': 0.2536875605583191, '6': 0.19396579265594482, '8': 0.15992558002471924, '9': 0.15802539885044098, '2': 0.14047010242938995, '1': 0.1327703893184662, '3': 0.10256269574165344, '7': 0.06589461117982864, '0': 0.009646056219935417};1;1.0;1.0;1;1;1;1;1;1;1;1;1;1
Bug110;2;Not even in the artist tab - there are song names listed there instead.;0;Non-Synthetic Bug;Data is not displayed;Hard;3;['19'];{'9': 0.34341952204704285, '19': 0.31045323610305786, '21': 0.25782138109207153, '10': 0.2536875605583191, '16': 0.22605739533901215, '18': 0.21713343262672424, '33': 0.2167622447013855, '31': 0.20745772123336792, '11': 0.19396579265594482, '30': 0.19006308913230896, '15': 0.18510212004184723, '22': 0.18004730343818665, '20': 0.17388787865638733, '32': 0.17163480818271637, '13': 0.15992558002471924, '14': 0.15802539885044098, '17': 0.15802539885044098, '2': 0.14047010242938995, '1': 0.1327703893184662, '23': 0.12178602814674377, '24': 0.12178602814674377, '25': 0.12178602814674377, '26': 0.12178602814674377, '5': 0.11781322956085205, '28': 0.11713501811027527, '7': 0.11410970985889435, '3': 0.10256269574165344, '8': 0.10256269574165344, '29': 0.10256269574165344, '6': 0.08685308694839478, '12': 0.06589461117982864, '0': 0.009646056219935417, '4': -0.03097151219844818, '27': -0.03097151219844818};2;0.5;0.5;0;1;1;1;1;1;1;1;1;1
Bug110;2;Not even in the artist tab - there are song names listed there instead.;0;Non-Synthetic Bug;Data is not displayed;Hard;3;['10'];{'11': 0.35019296407699585, '4': 0.34341952204704285, '10': 0.2866826057434082, '5': 0.2536875605583191, '6': 0.19396579265594482, '8': 0.15992558002471924, '9': 0.15802539885044098, '2': 0.14047010242938995, '1': 0.1327703893184662, '3': 0.10256269574165344, '7': 0.06589461117982864, '0': 0.009646056219935417};3;0.3333333333333333;0.3333333333333333;0;0;1;1;1;1;1;1;1;1
Bug110;2;Not even in the artist tab - there are song names listed there instead.;0;Non-Synthetic Bug;Data is not displayed;Hard;3;['12', '18', '23', '28'];{'4': 0.3463340997695923, '12': 0.31045323610305786, '18': 0.31045323610305786, '23': 0.31045323610305786, '28': 0.31045323610305786, '2': 0.2775861620903015, '0': 0.25782138109207153, '11': 0.22965103387832642, '17': 0.22965103387832642, '22': 0.22965103387832642, '27': 0.22965103387832642, '14': 0.22605739533901215, '20': 0.22166238725185394, '25': 0.22166238725185394, '15': 0.20778989791870117, '30': 0.1912311315536499, '1': 0.18004730343818665, '8': 0.17849314212799072, '13': 0.17388787865638733, '19': 0.17388787865638733, '24': 0.17388787865638733, '29': 0.17388787865638733, '3': 0.16973772644996643, '10': 0.15802539885044098, '16': 0.15802539885044098, '21': 0.15802539885044098, '26': 0.15802539885044098, '6': 0.13763678073883057, '7': 0.13424985110759735, '9': 0.1272803395986557, '5': 0.10448779165744781};2;0.5;0.6791666666666667;0;1;1;1;1;1;1;1;1;1
Bug110;2;Not even in the artist tab - there are song names listed there instead.;0;Non-Synthetic Bug;Data is not displayed;Hard;3;['12', '18', '23'];{'4': 0.3463340997695923, '12': 0.31045323610305786, '18': 0.31045323610305786, '23': 0.31045323610305786, '2': 0.27473053336143494, '0': 0.25782138109207153, '11': 0.22965103387832642, '17': 0.22965103387832642, '22': 0.22965103387832642, '14': 0.22605739533901215, '20': 0.22166238725185394, '15': 0.20568804442882538, '25': 0.1912311315536499, '1': 0.18004730343818665, '8': 0.17849314212799072, '13': 0.17388787865638733, '19': 0.17388787865638733, '24': 0.17388787865638733, '3': 0.16973772644996643, '10': 0.15802539885044098, '16': 0.15802539885044098, '21': 0.15802539885044098, '6': 0.13763678073883057, '7': 0.13424985110759735, '9': 0.1272803395986557, '5': 0.10448779165744781};2;0.5;0.6388888888888888;0;1;1;1;1;1;1;1;1;1
Bug110;2;Not even in the artist tab - there are song names listed there instead.;0;Non-Synthetic Bug;Data is not displayed;Hard;3;['1'];{'9': 0.4095231294631958, '8': 0.3836214244365692, '6': 0.30924874544143677, '7': 0.3005736768245697, '1': 0.2866826057434082, '18': 0.2858465909957886, '20': 0.26874303817749023, '13': 0.25106146931648254, '17': 0.20149783790111542, '2': 0.17702451348304749, '11': 0.17624765634536743, '19': 0.17388787865638733, '10': 0.16917338967323303, '12': 0.15802539885044098, '16': 0.15802539885044098, '21': 0.15802539885044098, '14': 0.13394109904766083, '4': 0.12178602814674377, '5': 0.12178602814674377, '15': 0.12178602814674377, '3': 0.10256269574165344, '0': 0.009646056219935417};5;0.2;0.2;0;0;0;0;1;1;1;1;1;1
Bug110;2;Not even in the artist tab - there are song names listed there instead.;0;Non-Synthetic Bug;Data is not displayed;Hard;3;['17'];{'4': 0.3463340997695923, '17': 0.31045323610305786, '2': 0.2648780941963196, '0': 0.25782138109207153, '21': 0.24758155643939972, '16': 0.22965103387832642, '19': 0.22605739533901215, '20': 0.20568804442882538, '22': 0.1912311315536499, '1': 0.18004730343818665, '8': 0.17849314212799072, '18': 0.17388787865638733, '3': 0.16973772644996643, '15': 0.15802539885044098, '6': 0.13763678073883057, '7': 0.13424985110759735, '9': 0.1272803395986557, '10': 0.12178602814674377, '11': 0.12178602814674377, '13': 0.11713501811027527, '5': 0.10448779165744781, '14': 0.10256269574165344, '12': -0.03097151219844818};2;0.5;0.5;0;1;1;1;1;1;1;1;1;1
Bug110;2;Not even in the artist tab - there are song names listed there instead.;0;Non-Synthetic Bug;Data is not displayed;Hard;3;['12'];{'4': 0.3463340997695923, '12': 0.31045323610305786, '0': 0.25782138109207153, '2': 0.2509003281593323, '16': 0.24758155643939972, '11': 0.22965103387832642, '14': 0.22605739533901215, '15': 0.20532441139221191, '17': 0.1912311315536499, '1': 0.18004730343818665, '8': 0.17849314212799072, '13': 0.17388787865638733, '3': 0.16973772644996643, '10': 0.15802539885044098, '6': 0.13763678073883057, '7': 0.13424985110759735, '9': 0.1272803395986557, '5': 0.10448779165744781};2;0.5;0.5;0;1;1;1;1;1;1;1;1;1
Bug110;2;Not even in the artist tab - there are song names listed there instead.;0;Non-Synthetic Bug;Data is not displayed;Hard;3;['12'];{'4': 0.3463340997695923, '12': 0.31045323610305786, '2': 0.27233442664146423, '0': 0.25782138109207153, '11': 0.22965103387832642, '14': 0.22605739533901215, '15': 0.20532441139221191, '17': 0.1912311315536499, '1': 0.18004730343818665, '8': 0.17849314212799072, '13': 0.17388787865638733, '3': 0.16973772644996643, '10': 0.15802539885044098, '16': 0.14697028696537018, '6': 0.13763678073883057, '7': 0.13424985110759735, '9': 0.1272803395986557, '5': 0.10448779165744781};2;0.5;0.5;0;1;1;1;1;1;1;1;1;1
Bug110;2;Not even in the artist tab - there are song names listed there instead.;0;Non-Synthetic Bug;Data is not displayed;Hard;3;['14'];{'4': 0.34341952204704285, '5': 0.2536875605583191, '11': 0.22605739533901215, '14': 0.2091871052980423, '13': 0.20149783790111542, '6': 0.19396579265594482, '10': 0.18510212004184723, '15': 0.17388787865638733, '8': 0.15992558002471924, '9': 0.15802539885044098, '12': 0.15802539885044098, '2': 0.14047010242938995, '1': 0.1327703893184662, '3': 0.10256269574165344, '7': 0.06589461117982864, '0': 0.009646056219935417};4;0.25;0.25;0;0;0;1;1;1;1;1;1;1
Bug110;3;3. They're never written anywhere;0;Non-Synthetic Bug;Data is not displayed;Hard;2;['14'];{'18': 0.13704653084278107, '19': 0.13704653084278107, '20': 0.13704653084278107, '21': 0.13704653084278107, '28': 0.1357669234275818, '10': 0.13330495357513428, '11': 0.12171713262796402, '22': 0.0915103405714035, '14': 0.08496269583702087, '4': 0.07637934386730194, '16': 0.0429026335477829, '2': 0.03451280668377876, '27': 0.028066329658031464, '23': 0.025343265384435654, '7': 0.022139646112918854, '8': 0.008196167647838593, '17': 0.0034454362466931343, '26': 0.0034344540908932686, '0': 0.001401892863214016, '25': -0.0065108537673950195, '15': -0.012208441272377968, '6': -0.012656936421990395, '5': -0.015144098550081253, '13': -0.018351396545767784, '9': -0.02015918865799904, '12': -0.02015918865799904, '1': -0.023492133244872093, '3': -0.09175551682710648, '24': -0.09175551682710648};9;0.1111111111111111;0.1111111111111111;0;0;0;0;0;0;0;0;1;1
Bug110;3;3. They're never written anywhere;0;Non-Synthetic Bug;Data is not displayed;Hard;2;['11'];{'11': 0.10044549405574799, '10': 0.07883810997009277, '4': 0.07637934386730194, '2': 0.03451280668377876, '7': 0.022139646112918854, '8': 0.008196167647838593, '0': 0.001401892863214016, '6': -0.012656936421990395, '5': -0.015144098550081253, '9': -0.02015918865799904, '1': -0.023492133244872093, '3': -0.09175551682710648};1;1.0;1.0;1;1;1;1;1;1;1;1;1;1
Bug110;3;3. They're never written anywhere;0;Non-Synthetic Bug;Data is not displayed;Hard;2;['19'];{'23': 0.13704653084278107, '24': 0.13704653084278107, '25': 0.13704653084278107, '26': 0.13704653084278107, '33': 0.1357669234275818, '15': 0.13330495357513428, '16': 0.12171713262796402, '4': 0.0915103405714035, '27': 0.0915103405714035, '19': 0.08496269583702087, '9': 0.07637934386730194, '21': 0.0429026335477829, '2': 0.03451280668377876, '32': 0.028066329658031464, '28': 0.025343265384435654, '12': 0.022139646112918854, '5': 0.011088142171502113, '13': 0.008196167647838593, '22': 0.0034454362466931343, '31': 0.0034344540908932686, '0': 0.001401892863214016, '30': -0.0065108537673950195, '20': -0.012208441272377968, '11': -0.012656936421990395, '10': -0.015144098550081253, '6': -0.015356792137026787, '18': -0.018351396545767784, '14': -0.02015918865799904, '17': -0.02015918865799904, '1': -0.023492133244872093, '7': -0.0377175509929657, '3': -0.09175551682710648, '8': -0.09175551682710648, '29': -0.09175551682710648};10;0.1;0.1;0;0;0;0;0;0;0;0;0;1
Bug110;3;3. They're never written anywhere;0;Non-Synthetic Bug;Data is not displayed;Hard;2;['10'];{'10': 0.07873111963272095, '4': 0.07637934386730194, '11': 0.07237614691257477, '2': 0.03451280668377876, '7': 0.022139646112918854, '8': 0.008196167647838593, '0': 0.001401892863214016, '6': -0.012656936421990395, '5': -0.015144098550081253, '9': -0.02015918865799904, '1': -0.023492133244872093, '3': -0.09175551682710648};1;1.0;1.0;1;1;1;1;1;1;1;1;1;1
Bug110;3;3. They're never written anywhere;0;Non-Synthetic Bug;Data is not displayed;Hard;2;['12', '18', '23', '28'];{'30': 0.1956251859664917, '14': 0.12171713262796402, '4': 0.1183319166302681, '2': 0.11423012614250183, '20': 0.11409036070108414, '25': 0.11409036070108414, '3': 0.10001611709594727, '9': 0.09814539551734924, '12': 0.08496269583702087, '18': 0.08496269583702087, '23': 0.08496269583702087, '28': 0.08496269583702087, '6': 0.0707552507519722, '5': 0.06203710660338402, '8': 0.05970954895019531, '7': 0.05686929449439049, '0': 0.0429026335477829, '15': 0.005356278270483017, '1': 0.0034454362466931343, '13': -0.012208441272377968, '19': -0.012208441272377968, '24': -0.012208441272377968, '29': -0.012208441272377968, '10': -0.02015918865799904, '16': -0.02015918865799904, '21': -0.02015918865799904, '26': -0.02015918865799904, '11': -0.025154197588562965, '17': -0.025154197588562965, '22': -0.025154197588562965, '27': -0.025154197588562965};9;0.1111111111111111;0.2292929292929292;0;0;0;0;0;0;0;0;1;1
