Bug-ID;OB-ID;OB-Text;OB-in-Title?;Bug-Type;OB-Category;OB-Rating;OB-Text;Ground-Truth;Ranked-Document;First-Rank;Reciprocal-Rank;Average-Precision;h@1;h@2;h@3;h@4;h@5;h@6;h@7;h@8;h@9;h@10;Can-Retrieve-Any-Document?
Bug11;1;When I launched the app, I got a pop up that I should grant permission, I clicked on accept, and the app pops up again that I should allow access to my file and I clicked allow, the app roll and crashed.;0;App crashes;Easy;5;When I launched the app, I got a pop up that I should grant permission, I clicked on accept, and the app pops up again that I should allow access to my file and I clicked allow, the app roll and crashed.;[2957d1cfee327d06abd84e6b91e1153eb930ce1886a45ed33c8ff4c6536fbcb0, 61730fee40943d7766d05209a78150c6b3cb5f45ca1cfb072a033c4a76ccf37a, 48489898a8d2e4e2d8555f6b0db0b164ec504eca57fb6c45d75248611d13c311];{61730fee40943d7766d05209a78150c6b3cb5f45ca1cfb072a033c4a76ccf37a=0.06578562, 48489898a8d2e4e2d8555f6b0db0b164ec504eca57fb6c45d75248611d13c311=0.02615975};1.0;1.0;0.6666666666666666;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1
Bug11;2;4. And note the bug;0;App crashes;Hard;1;4. And note the bug;[2957d1cfee327d06abd84e6b91e1153eb930ce1886a45ed33c8ff4c6536fbcb0, 61730fee40943d7766d05209a78150c6b3cb5f45ca1cfb072a033c4a76ccf37a, 48489898a8d2e4e2d8555f6b0db0b164ec504eca57fb6c45d75248611d13c311];{};0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
Bug110;0;Artist's names missing - all over the app;1;Data is not displayed;Easy;5;Artist's names missing - all over the app;[f74410ffa582d4b72fdc4952405b88a80c44dee9cb340429d51aa71ebf117ad5, c8130613c4e8ffc0794f5aea0c67a95a29793702fa1b1464d13cd9b80f1a467d, c467ccb28230227dbe849efad4550eec1e2d17e4f7653859232632e47ed3087b, a7a520297496ac15881add8b14ecec2a75b2478f7d241cbcbde040a5609fe4c5, a6c5dd00b428e2e9e8b34493f89061f41a57803453e02cc0a33eebad02bb67b3, 42458be649828359e482a6f52f2a14dc7cd6d80713673989fb77d4e3cb796a2b, 27770bb7d1a9a1b02ee39f799c6a3593026cf10f2a05dd2062625b09e41cc6bc, 92b3033f4b46bae6894dac3ab9b6d0a62f4dee3a32bda563b2c02348658cad16, 06dc5fb45d55c7911986605c22e2350d9bcee6de5b4934dd8ec2fb79338d9b5d, 6da68f2f9dfc66a7d86976eec1d6bb038aecb408a111149c206df647cedd97a6, 6c021f6e529bf4d67847657ed3c6b31fc7eadc7e87920cb6f280727a005a49dc];{10781987eece1f5059c337907364210892bf87cf29c74f6dca2f61cdb5d9e2b1=0.07345312, a7a520297496ac15881add8b14ecec2a75b2478f7d241cbcbde040a5609fe4c5=0.012284254, c8130613c4e8ffc0794f5aea0c67a95a29793702fa1b1464d13cd9b80f1a467d=0.012284254, 27eef48e7b99bd97f85b0d0bd9f30afe734cf1dc47e1162c5d90c763b102ea70=0.010857848, 27770bb7d1a9a1b02ee39f799c6a3593026cf10f2a05dd2062625b09e41cc6bc=0.009403173, f37f3cf75c2392ff9baba4c28b9d440e9e0b7e659eb01700419a0596b33526e9=0.008686279, 6ec272427ebe000226e6b7330de45e7a1007fe8637710e45580d62eb883fc322=0.008686279, a3d6a69c4860b6151ba32e0cb574565d988afd623fadc552223cc1f6acb9b846=0.008686279, a6c5dd00b428e2e9e8b34493f89061f41a57803453e02cc0a33eebad02bb67b3=0.008686279, e9efab97161e3374502d6957125c20287c7465e2cd3dacbfc7d2b7193e7ee138=0.008686279, f74410ffa582d4b72fdc4952405b88a80c44dee9cb340429d51aa71ebf117ad5=0.0076776585, 6c021f6e529bf4d67847657ed3c6b31fc7eadc7e87920cb6f280727a005a49dc=0.007600494, 42458be649828359e482a6f52f2a14dc7cd6d80713673989fb77d4e3cb796a2b=0.0075225383, c467ccb28230227dbe849efad4550eec1e2d17e4f7653859232632e47ed3087b=0.006142127, 9f60d0d7098bd4ee166f21a06f8798caf1f2b3d02d4f91f7a2b05554fb7dee64=0.005428924, 92b3033f4b46bae6894dac3ab9b6d0a62f4dee3a32bda563b2c02348658cad16=0.005428924, df77da094bb80ec8805f96b5e4d792987b0246d490634a71cfa33ec53d15fa60=0.005428924, 06dc5fb45d55c7911986605c22e2350d9bcee6de5b4934dd8ec2fb79338d9b5d=0.005428924, 6da68f2f9dfc66a7d86976eec1d6bb038aecb408a111149c206df647cedd97a6=0.005428924, 1850433dc48c26b49df5225b85fa9df2899d7e2782db0df26a871b491dcc018b=0.0043431395};2.0;0.5;0.5639237322392403;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1
Bug110;1;On any list in the app there are no artist names present.;0;Data is not displayed;Easy;4;On any list in the app there are no artist names present.;[f74410ffa582d4b72fdc4952405b88a80c44dee9cb340429d51aa71ebf117ad5, c8130613c4e8ffc0794f5aea0c67a95a29793702fa1b1464d13cd9b80f1a467d, c467ccb28230227dbe849efad4550eec1e2d17e4f7653859232632e47ed3087b, a7a520297496ac15881add8b14ecec2a75b2478f7d241cbcbde040a5609fe4c5, a6c5dd00b428e2e9e8b34493f89061f41a57803453e02cc0a33eebad02bb67b3, 42458be649828359e482a6f52f2a14dc7cd6d80713673989fb77d4e3cb796a2b, 27770bb7d1a9a1b02ee39f799c6a3593026cf10f2a05dd2062625b09e41cc6bc, 92b3033f4b46bae6894dac3ab9b6d0a62f4dee3a32bda563b2c02348658cad16, 06dc5fb45d55c7911986605c22e2350d9bcee6de5b4934dd8ec2fb79338d9b5d, 6da68f2f9dfc66a7d86976eec1d6bb038aecb408a111149c206df647cedd97a6, 6c021f6e529bf4d67847657ed3c6b31fc7eadc7e87920cb6f280727a005a49dc];{10781987eece1f5059c337907364210892bf87cf29c74f6dca2f61cdb5d9e2b1=0.050481554, a7a520297496ac15881add8b14ecec2a75b2478f7d241cbcbde040a5609fe4c5=0.008442502, c8130613c4e8ffc0794f5aea0c67a95a29793702fa1b1464d13cd9b80f1a467d=0.008442502, 27eef48e7b99bd97f85b0d0bd9f30afe734cf1dc47e1162c5d90c763b102ea70=0.007462188, 27770bb7d1a9a1b02ee39f799c6a3593026cf10f2a05dd2062625b09e41cc6bc=0.0064624446, f37f3cf75c2392ff9baba4c28b9d440e9e0b7e659eb01700419a0596b33526e9=0.00596975, 6ec272427ebe000226e6b7330de45e7a1007fe8637710e45580d62eb883fc322=0.00596975, a3d6a69c4860b6151ba32e0cb574565d988afd623fadc552223cc1f6acb9b846=0.00596975, a6c5dd00b428e2e9e8b34493f89061f41a57803453e02cc0a33eebad02bb67b3=0.00596975, e9efab97161e3374502d6957125c20287c7465e2cd3dacbfc7d2b7193e7ee138=0.00596975, f74410ffa582d4b72fdc4952405b88a80c44dee9cb340429d51aa71ebf117ad5=0.005276564, 6c021f6e529bf4d67847657ed3c6b31fc7eadc7e87920cb6f280727a005a49dc=0.0052235313, 42458be649828359e482a6f52f2a14dc7cd6d80713673989fb77d4e3cb796a2b=0.0051699555, c467ccb28230227dbe849efad4550eec1e2d17e4f7653859232632e47ed3087b=0.004221251, 9f60d0d7098bd4ee166f21a06f8798caf1f2b3d02d4f91f7a2b05554fb7dee64=0.003731094, 92b3033f4b46bae6894dac3ab9b6d0a62f4dee3a32bda563b2c02348658cad16=0.003731094, df77da094bb80ec8805f96b5e4d792987b0246d490634a71cfa33ec53d15fa60=0.003731094, 06dc5fb45d55c7911986605c22e2350d9bcee6de5b4934dd8ec2fb79338d9b5d=0.003731094, 6da68f2f9dfc66a7d86976eec1d6bb038aecb408a111149c206df647cedd97a6=0.003731094, 1850433dc48c26b49df5225b85fa9df2899d7e2782db0df26a871b491dcc018b=0.002984875};2.0;0.5;0.5639237322392403;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1
Bug110;2;Not even in the artist tab - there are song names listed there instead.;0;Data is not displayed;Hard;3;Not even in the artist tab - there are song names listed there instead.;[f74410ffa582d4b72fdc4952405b88a80c44dee9cb340429d51aa71ebf117ad5, c8130613c4e8ffc0794f5aea0c67a95a29793702fa1b1464d13cd9b80f1a467d, c467ccb28230227dbe849efad4550eec1e2d17e4f7653859232632e47ed3087b, a7a520297496ac15881add8b14ecec2a75b2478f7d241cbcbde040a5609fe4c5, a6c5dd00b428e2e9e8b34493f89061f41a57803453e02cc0a33eebad02bb67b3, 42458be649828359e482a6f52f2a14dc7cd6d80713673989fb77d4e3cb796a2b, 27770bb7d1a9a1b02ee39f799c6a3593026cf10f2a05dd2062625b09e41cc6bc, 92b3033f4b46bae6894dac3ab9b6d0a62f4dee3a32bda563b2c02348658cad16, 06dc5fb45d55c7911986605c22e2350d9bcee6de5b4934dd8ec2fb79338d9b5d, 6da68f2f9dfc66a7d86976eec1d6bb038aecb408a111149c206df647cedd97a6, 6c021f6e529bf4d67847657ed3c6b31fc7eadc7e87920cb6f280727a005a49dc];{10781987eece1f5059c337907364210892bf87cf29c74f6dca2f61cdb5d9e2b1=0.057537805, a7a520297496ac15881add8b14ecec2a75b2478f7d241cbcbde040a5609fe4c5=0.04141326, c8130613c4e8ffc0794f5aea0c67a95a29793702fa1b1464d13cd9b80f1a467d=0.04141326, 27eef48e7b99bd97f85b0d0bd9f30afe734cf1dc47e1162c5d90c763b102ea70=0.036604498, 6ec272427ebe000226e6b7330de45e7a1007fe8637710e45580d62eb883fc322=0.03577648, 27770bb7d1a9a1b02ee39f799c6a3593026cf10f2a05dd2062625b09e41cc6bc=0.031700425, 9f60d0d7098bd4ee166f21a06f8798caf1f2b3d02d4f91f7a2b05554fb7dee64=0.030412013, 6c021f6e529bf4d67847657ed3c6b31fc7eadc7e87920cb6f280727a005a49dc=0.025623148, a6c5dd00b428e2e9e8b34493f89061f41a57803453e02cc0a33eebad02bb67b3=0.024692437, 1850433dc48c26b49df5225b85fa9df2899d7e2782db0df26a871b491dcc018b=0.024329608, 42458be649828359e482a6f52f2a14dc7cd6d80713673989fb77d4e3cb796a2b=0.022869257, 92b3033f4b46bae6894dac3ab9b6d0a62f4dee3a32bda563b2c02348658cad16=0.0223603, 06dc5fb45d55c7911986605c22e2350d9bcee6de5b4934dd8ec2fb79338d9b5d=0.0223603, 6da68f2f9dfc66a7d86976eec1d6bb038aecb408a111149c206df647cedd97a6=0.0223603, f74410ffa582d4b72fdc4952405b88a80c44dee9cb340429d51aa71ebf117ad5=0.021825237, df77da094bb80ec8805f96b5e4d792987b0246d490634a71cfa33ec53d15fa60=0.018302249, c467ccb28230227dbe849efad4550eec1e2d17e4f7653859232632e47ed3087b=0.017460188, e9ef4c6efcebebc93c8f6640ca58b8da687dd0845ab6d2b86ed063cf3ed3ead6=0.013855057, f37f3cf75c2392ff9baba4c28b9d440e9e0b7e659eb01700419a0596b33526e9=0.0068041957, a3d6a69c4860b6151ba32e0cb574565d988afd623fadc552223cc1f6acb9b846=0.0068041957, e9efab97161e3374502d6957125c20287c7465e2cd3dacbfc7d2b7193e7ee138=0.0068041957};2.0;0.5;0.5839070317679945;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1
Bug110;3;3. They're never written anywhere;0;Data is not displayed;Hard;2;3. They're never written anywhere;[f74410ffa582d4b72fdc4952405b88a80c44dee9cb340429d51aa71ebf117ad5, c8130613c4e8ffc0794f5aea0c67a95a29793702fa1b1464d13cd9b80f1a467d, c467ccb28230227dbe849efad4550eec1e2d17e4f7653859232632e47ed3087b, a7a520297496ac15881add8b14ecec2a75b2478f7d241cbcbde040a5609fe4c5, a6c5dd00b428e2e9e8b34493f89061f41a57803453e02cc0a33eebad02bb67b3, 42458be649828359e482a6f52f2a14dc7cd6d80713673989fb77d4e3cb796a2b, 27770bb7d1a9a1b02ee39f799c6a3593026cf10f2a05dd2062625b09e41cc6bc, 92b3033f4b46bae6894dac3ab9b6d0a62f4dee3a32bda563b2c02348658cad16, 06dc5fb45d55c7911986605c22e2350d9bcee6de5b4934dd8ec2fb79338d9b5d, 6da68f2f9dfc66a7d86976eec1d6bb038aecb408a111149c206df647cedd97a6, 6c021f6e529bf4d67847657ed3c6b31fc7eadc7e87920cb6f280727a005a49dc];{};0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
Bug1130;0;Undo with last list item does not work;1;Component is not displayed (correctly);Hard;2;Undo with last list item does not work;[b1d864f66b1699a12edd1040c8b064eec43856e0fb90d24789821fdc87c65c52, 7aa2c6d2dd99acc650bec02775f78584596f3c773539dff408b670781374675e, 6c08513eed22ee10148b04e507ca73d2dab27fd069b77d8d1ad2597c220b4be1];{7aa2c6d2dd99acc650bec02775f78584596f3c773539dff408b670781374675e=0.09988888, 6c08513eed22ee10148b04e507ca73d2dab27fd069b77d8d1ad2597c220b4be1=0.09988888, b1d864f66b1699a12edd1040c8b064eec43856e0fb90d24789821fdc87c65c52=0.09988888, ca5742ed4a3f5dfc6b3aa1c7a0177d22e69a9157a9b7cda3396712449b6dbf80=0.04994444, 5884274e3f6acd36a743b93d0b600dda5584f610dbb445944575b6920b80cffc=0.04994444, 9468746ad99fdbbf2428c0ada2c9cc31af4afa3b0a035446bf5f089e8873aea1=0.020357162, f4ba6080311e87f8ea73f62c0c252a4ede973e7e1db0b64797e1410be900474e=0.015307417, 32e59b95b3e81566e31da7f991cba4d515e0df937e04a5b0512e133efc270871=0.008747095, db181ec7bf01cfe90f7707b8ee31c628a13813ad095125348b55037897e9e3d8=0.008747095, 30137dd9860eaa00b282b61ab92363f0adba9988c79787b58bc729f6c8f9fa57=0.0065603214};1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1
Bug1130;1;Undo action does not work when the item is the only one in the list.;0;Component is not displayed (correctly);Hard;3;Undo action does not work when the item is the only one in the list.;[b1d864f66b1699a12edd1040c8b064eec43856e0fb90d24789821fdc87c65c52, 7aa2c6d2dd99acc650bec02775f78584596f3c773539dff408b670781374675e, 6c08513eed22ee10148b04e507ca73d2dab27fd069b77d8d1ad2597c220b4be1];{7aa2c6d2dd99acc650bec02775f78584596f3c773539dff408b670781374675e=0.075118646, 6c08513eed22ee10148b04e507ca73d2dab27fd069b77d8d1ad2597c220b4be1=0.075118646, b1d864f66b1699a12edd1040c8b064eec43856e0fb90d24789821fdc87c65c52=0.075118646, 32e59b95b3e81566e31da7f991cba4d515e0df937e04a5b0512e133efc270871=0.054531433, db181ec7bf01cfe90f7707b8ee31c628a13813ad095125348b55037897e9e3d8=0.054531433, f4ba6080311e87f8ea73f62c0c252a4ede973e7e1db0b64797e1410be900474e=0.05258305, 30137dd9860eaa00b282b61ab92363f0adba9988c79787b58bc729f6c8f9fa57=0.040898573, ca5742ed4a3f5dfc6b3aa1c7a0177d22e69a9157a9b7cda3396712449b6dbf80=0.037559323, 5884274e3f6acd36a743b93d0b600dda5584f610dbb445944575b6920b80cffc=0.037559323, 9468746ad99fdbbf2428c0ada2c9cc31af4afa3b0a035446bf5f089e8873aea1=0.015309035, 9e1e9e52782b9e55007e2ee146e0fb9b04128f0e7d5e88096f3cb416f07b663d=0.010557151};1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1
Bug1130;2;Empty view is removed and list is displayed.;0;Component is not displayed (correctly);Hard;2;Empty view is removed and list is displayed.;[b1d864f66b1699a12edd1040c8b064eec43856e0fb90d24789821fdc87c65c52, 7aa2c6d2dd99acc650bec02775f78584596f3c773539dff408b670781374675e, 6c08513eed22ee10148b04e507ca73d2dab27fd069b77d8d1ad2597c220b4be1];{7aa2c6d2dd99acc650bec02775f78584596f3c773539dff408b670781374675e=0.07655441, 6c08513eed22ee10148b04e507ca73d2dab27fd069b77d8d1ad2597c220b4be1=0.07655441, b1d864f66b1699a12edd1040c8b064eec43856e0fb90d24789821fdc87c65c52=0.07655441, ca5742ed4a3f5dfc6b3aa1c7a0177d22e69a9157a9b7cda3396712449b6dbf80=0.038277205, 5884274e3f6acd36a743b93d0b600dda5584f610dbb445944575b6920b80cffc=0.038277205, 9468746ad99fdbbf2428c0ada2c9cc31af4afa3b0a035446bf5f089e8873aea1=0.024034878, ba92f2f1fc4f7f4c302ffaadbd790dbe12bf328934d74590c315c6dc9661e275=0.018502058};1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1
Bug1130;3;List contains an item (layout inspector), but it seems to be moved outside of the screen.;0;Component is not displayed (correctly);Hard;2;List contains an item (layout inspector), but it seems to be moved outside of the screen.;[b1d864f66b1699a12edd1040c8b064eec43856e0fb90d24789821fdc87c65c52, 7aa2c6d2dd99acc650bec02775f78584596f3c773539dff408b670781374675e, 6c08513eed22ee10148b04e507ca73d2dab27fd069b77d8d1ad2597c220b4be1];{7aa2c6d2dd99acc650bec02775f78584596f3c773539dff408b670781374675e=0.036595386, 6c08513eed22ee10148b04e507ca73d2dab27fd069b77d8d1ad2597c220b4be1=0.036595386, b1d864f66b1699a12edd1040c8b064eec43856e0fb90d24789821fdc87c65c52=0.036595386, ca5742ed4a3f5dfc6b3aa1c7a0177d22e69a9157a9b7cda3396712449b6dbf80=0.018297693, 5884274e3f6acd36a743b93d0b600dda5584f610dbb445944575b6920b80cffc=0.018297693, ead18c3b4f0ae821978a63e4015a83e3a3496d2983b4434734f7b5666d9557ef=0.014916139, f4ba6080311e87f8ea73f62c0c252a4ede973e7e1db0b64797e1410be900474e=0.0056080394, 32e59b95b3e81566e31da7f991cba4d515e0df937e04a5b0512e133efc270871=0.003204594, db181ec7bf01cfe90f7707b8ee31c628a13813ad095125348b55037897e9e3d8=0.003204594, 30137dd9860eaa00b282b61ab92363f0adba9988c79787b58bc729f6c8f9fa57=0.0024034453};1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1
Bug1146;0;Currently, the previously displayed text remains, which shows something like ""Showing 9 of 15 satellites (show all)"";0;Undesirable component;Hard;5;Currently, the previously displayed text remains, which shows something like ""Showing 9 of 15 satellites (show all)"";[ab5163d4ac03463cd787f6f02db11e3f293de6d9b2de74a529382bc565e207ee];{6f6e5740608a2255f89ac01979631d1c7f4bf7bbfb88680a33abd7361cde7079=0.14391415, 0a763ce20f8792c78742edb925e8ce6355ad811342561fa0d8e7558e1e84491b=0.14391415, 14cacd85b145623cd6ad77310978d6834672aa9ff4b0b4ab329be905386b110e=0.12625246, c94e975ed0a5741133966cd317d8c16a676c062822a43ba8ea2c2b101e12f0f9=0.100886166, ab5163d4ac03463cd787f6f02db11e3f293de6d9b2de74a529382bc565e207ee=0.09456569, 64e9f677c7c67e5ea69503acbee0d9cc340290a108fdf48020fa2521feeb9607=0.081056304, 77e1421bcc7a6c2b515ab66dd99edd1e6af0ab0b11ebc8bc42ab94e0cbba7524=0.08000777, 6f153a14fe5f12de8d30a10df35cc93c9c2996f2078eb6081a8521a9fcb5bb23=0.063329116, f1cdb81f4ac778cd5800265144f8550c78f9f75fc05865316dbab99e7cb26865=0.03065712, faf5689aed46efb898f4743047aef0562031f60fdf69d2e076d5eb02fac6cdf6=0.009772222, b9862973b522592901ba1768353199d20798260acda1ac239becd99a9b7cc701=0.0063699773, d155d268b76859d16b85dba97965621b89c17c3c118e516862cbaba59b17a6cd=0.006250333, ca08d6ce36cb2d7e7c625b98e0be1e9929f21d45e9e27f6652ebab452b5e4b97=0.0045042546, 3af8b122f793f500eb913b2f2e41591ef7e89eb1b7bef6292a1c3b57f348e09d=0.004465454, 21991eafb6d9939a3c38a6bdaa19ffa98584c8e177a067c56aac109563764f96=0.0029464355, ede36190156894f15f99c7d0f71b6abeda213da0c9d915f3c25cf88652421bd8=0.0029464355, d9ff64d870681ffca74ebafab299609802b571edffc825feab31fa759a7786e7=0.0025516879, fbe02f4468b696431ae91753768b5d760bb629844c34be1b76248cf3fe3bf06f=0.0025516879};5.0;0.2;0.2;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1
Bug1146;1;Filter text is still visible;0;Undesirable component;Hard;2;Filter text is still visible;[ab5163d4ac03463cd787f6f02db11e3f293de6d9b2de74a529382bc565e207ee];{ab5163d4ac03463cd787f6f02db11e3f293de6d9b2de74a529382bc565e207ee=0.101393566, 64e9f677c7c67e5ea69503acbee0d9cc340290a108fdf48020fa2521feeb9607=0.08690877, b9862973b522592901ba1768353199d20798260acda1ac239becd99a9b7cc701=0.050355062, faf5689aed46efb898f4743047aef0562031f60fdf69d2e076d5eb02fac6cdf6=0.050307333, c94e975ed0a5741133966cd317d8c16a676c062822a43ba8ea2c2b101e12f0f9=0.04290224, f1cdb81f4ac778cd5800265144f8550c78f9f75fc05865316dbab99e7cb26865=0.03792058, ca08d6ce36cb2d7e7c625b98e0be1e9929f21d45e9e27f6652ebab452b5e4b97=0.035606407, d155d268b76859d16b85dba97965621b89c17c3c118e516862cbaba59b17a6cd=0.03217668, 3af8b122f793f500eb913b2f2e41591ef7e89eb1b7bef6292a1c3b57f348e09d=0.02298813, 21991eafb6d9939a3c38a6bdaa19ffa98584c8e177a067c56aac109563764f96=0.015168231, ede36190156894f15f99c7d0f71b6abeda213da0c9d915f3c25cf88652421bd8=0.015168231, d9ff64d870681ffca74ebafab299609802b571edffc825feab31fa759a7786e7=0.013136073, fbe02f4468b696431ae91753768b5d760bb629844c34be1b76248cf3fe3bf06f=0.013136073, 14cacd85b145623cd6ad77310978d6834672aa9ff4b0b4ab329be905386b110e=0.011376174, 6f6e5740608a2255f89ac01979631d1c7f4bf7bbfb88680a33abd7361cde7079=0.0047400724, 0a763ce20f8792c78742edb925e8ce6355ad811342561fa0d8e7558e1e84491b=0.0047400724};1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1
Bug1147;0;Nav drawer selection color for dark theme isn't right;1;Unsupported theme in component;Hard;2;Nav drawer selection color for dark theme isn't right;[e04f069d56b90ceca5a1f3e2d4a2e307020a013ef133c39c1ca7cff371db85ef, c3b6fa6b17b8521b017fb3d565ef5c045266e030ed050e01ed41d8dfb4302512, 2922ae01860f6564bfd8a1d9bb5f8ab294f0c4a44ef1f75e373b844fe3501115, 101e55d9ff4b4c62018e87002524cdb11e6c23db07cb5f46ae959ee3830feed8];{35d875a836d8f24cc5ff85577306210a45bab4441f64848a127686790c911d44=0.14268312, e369852b033eaa7028518dad9b46cc242e32e67bcec127f9c8df3200dfa1abde=0.08587178, 871f48e7a0099a745ebffabd5b825f5d7fff1531bbfa169dec014665b81ae0dd=0.008723265, e412edf7a327b86645d091b4c8d01bfc72910bb82c95def0f76bd1fb920beaa1=0.007477084, db6fb37f8977141b77827da3b4ca7ab622e2be35a082b7873dfff0e3bbb6031c=0.007477084, 2421cf18d992a624ac60e2083f98debcefef3552922115a46f3c582cdcd2db1b=0.007477084, 6f6e5740608a2255f89ac01979631d1c7f4bf7bbfb88680a33abd7361cde7079=0.0072403615, 0a763ce20f8792c78742edb925e8ce6355ad811342561fa0d8e7558e1e84491b=0.0072403615, b3ac098e753982a0067ff6623e8117758887ce6add5d55ea530a456a2a673529=0.003115452, 101e55d9ff4b4c62018e87002524cdb11e6c23db07cb5f46ae959ee3830feed8=0.003115452, e04f069d56b90ceca5a1f3e2d4a2e307020a013ef133c39c1ca7cff371db85ef=0.003115452, c75eb8b145abe90e2142d9aedad9b7cce07a8ab63fc88ed1a650fb7f6eb20ed2=0.0024923615, 7d5b71ba3385f1689cc5b4882e7b6f73d1d8a8606149e82d0e84c58c20b0ce51=0.0024923615, c3b6fa6b17b8521b017fb3d565ef5c045266e030ed050e01ed41d8dfb4302512=0.0021808161, 2922ae01860f6564bfd8a1d9bb5f8ab294f0c4a44ef1f75e373b844fe3501115=0.001869271};9.0;0.1111111111111111;0.19347041847041846;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1
Bug1147;1;The current selection color for the navigation drawer selected item (e.g., ""Status"" when the status screen is shown) should be darker - it's currently not set as part of the Dark theme (i.e., navdrawer_background_color_selected_dark isn't used).;0;Unsupported theme in component;Easy;4;The current selection color for the navigation drawer selected item (e.g., ""Status"" when the status screen is shown) should be darker - it's currently not set as part of the Dark theme (i.e., navdrawer_background_color_selected_dark isn't used).;[e04f069d56b90ceca5a1f3e2d4a2e307020a013ef133c39c1ca7cff371db85ef, c3b6fa6b17b8521b017fb3d565ef5c045266e030ed050e01ed41d8dfb4302512, 2922ae01860f6564bfd8a1d9bb5f8ab294f0c4a44ef1f75e373b844fe3501115, 101e55d9ff4b4c62018e87002524cdb11e6c23db07cb5f46ae959ee3830feed8];{35d875a836d8f24cc5ff85577306210a45bab4441f64848a127686790c911d44=0.23693585, e369852b033eaa7028518dad9b46cc242e32e67bcec127f9c8df3200dfa1abde=0.056610152, 6f6e5740608a2255f89ac01979631d1c7f4bf7bbfb88680a33abd7361cde7079=0.025183896, 0a763ce20f8792c78742edb925e8ce6355ad811342561fa0d8e7558e1e84491b=0.025183896, c75eb8b145abe90e2142d9aedad9b7cce07a8ab63fc88ed1a650fb7f6eb20ed2=0.011361032, 7d5b71ba3385f1689cc5b4882e7b6f73d1d8a8606149e82d0e84c58c20b0ce51=0.011361032, c3b6fa6b17b8521b017fb3d565ef5c045266e030ed050e01ed41d8dfb4302512=0.010992205, b3ac098e753982a0067ff6623e8117758887ce6add5d55ea530a456a2a673529=0.01009813, 101e55d9ff4b4c62018e87002524cdb11e6c23db07cb5f46ae959ee3830feed8=0.01009813, e04f069d56b90ceca5a1f3e2d4a2e307020a013ef133c39c1ca7cff371db85ef=0.01009813, 2922ae01860f6564bfd8a1d9bb5f8ab294f0c4a44ef1f75e373b844fe3501115=0.00942189, 871f48e7a0099a745ebffabd5b825f5d7fff1531bbfa169dec014665b81ae0dd=0.006290356, e412edf7a327b86645d091b4c8d01bfc72910bb82c95def0f76bd1fb920beaa1=0.0053917333, db6fb37f8977141b77827da3b4ca7ab622e2be35a082b7873dfff0e3bbb6031c=0.0053917333, 2421cf18d992a624ac60e2083f98debcefef3552922115a46f3c582cdcd2db1b=0.0053917333};7.0;0.14285714285714285;0.2641233766233766;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1
Bug1147;2;The lighter navdrawer_background_color_selected_light color is used for the selected item;0;Unsupported theme in component;Hard;2;The lighter navdrawer_background_color_selected_light color is used for the selected item;[e04f069d56b90ceca5a1f3e2d4a2e307020a013ef133c39c1ca7cff371db85ef, c3b6fa6b17b8521b017fb3d565ef5c045266e030ed050e01ed41d8dfb4302512, 2922ae01860f6564bfd8a1d9bb5f8ab294f0c4a44ef1f75e373b844fe3501115, 101e55d9ff4b4c62018e87002524cdb11e6c23db07cb5f46ae959ee3830feed8];{35d875a836d8f24cc5ff85577306210a45bab4441f64848a127686790c911d44=0.14555162, 0a763ce20f8792c78742edb925e8ce6355ad811342561fa0d8e7558e1e84491b=0.039303504, 6f6e5740608a2255f89ac01979631d1c7f4bf7bbfb88680a33abd7361cde7079=0.039303504, e369852b033eaa7028518dad9b46cc242e32e67bcec127f9c8df3200dfa1abde=0.007744512};0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
